cod_cnuc,mean,na_rows,total_days
0000.00.0145,375.987323943662,0,1420
0000.00.0146,16.96619718309859,0,1420
0000.00.0147,8.085915492957746,0,1420
0000.00.0148,10.250704225352113,0,1420
0000.00.0149,12.882394366197182,0,1420
0000.00.0150,10.451408450704225,0,1420
0000.00.0151,2.0944326990838618,1,1420
0000.00.0152,48.542957746478876,0,1420
0000.00.0153,16.866197183098592,0,1420
0000.00.0155,33.111971830985915,0,1420
0000.00.0156,11.914084507042254,0,1420
0000.00.0157,8.704225352112676,0,1420
0000.00.0158,35.1943661971831,0,1420
0000.00.0159,24.674647887323943,0,1420
0000.00.0160,46.11267605633803,0,1420
0000.00.0161,13.62112676056338,0,1420
0000.00.0162,17.43380281690141,0,1420
0000.00.0163,12.608450704225351,0,1420
0000.00.0164,7.019014084507043,0,1420
0000.00.0165,9.423239436619719,0,1420
0000.00.0166,31.70774647887324,0,1420
0000.00.0167,14.24507042253521,0,1420
0000.00.0168,7.535211267605634,0,1420
0000.00.0169,6.872535211267605,0,1420
0000.00.0170,63.962676056338026,0,1420
0000.00.0171,4.97887323943662,0,1420
0000.00.0173,17.330985915492956,0,1420
0000.00.0174,11.864084507042254,0,1420
0000.00.0175,29.857042253521126,0,1420
0000.00.0176,2.1902173913043477,0,1288
0000.00.0177,26.223239436619718,0,1420
0000.00.0178,12.028873239436619,0,1420
0000.00.0179,1.6218944099378882,0,1288
0000.00.0180,113.97112676056338,0,1420
0000.00.0181,3.414788732394366,0,1420
0000.00.0182,12.08169014084507,0,1420
0000.00.0183,10.379577464788733,0,1420
0000.00.0184,25.195774647887323,0,1420
0000.00.0185,11.77605633802817,0,1420
0000.00.0187,25.066901408450704,0,1420
0000.00.0188,1.628169014084507,0,1420
0000.00.0189,2.843661971830986,0,1420
0000.00.0191,3.215492957746479,0,1420
0000.00.0192,1.0560593569661996,0,1213
0000.00.0193,1.771830985915493,0,1420
0000.00.0194,0.8634868421052632,1,1217
0000.00.0195,2.7653276955602535,1,1420
0000.00.0196,1.8330985915492957,0,1420
0000.00.0197,2.9868529170090388,0,1217
0000.00.0198,1.8338815789473684,0,1216
0000.00.0199,1.7892561983471074,0,1210
0000.00.0200,3.4570422535211267,0,1420
0000.00.0202,3.097887323943662,0,1420
0000.00.0204,1.1056338028169015,0,1420
0000.00.0205,0.7984496124031008,1,1420
0000.00.0206,1.0082440230832646,1,1214
0000.00.0207,2.6257213520197857,0,1213
0000.00.0208,1.221987315010571,1,1420
0000.00.0209,0.9549295774647887,0,1420
0000.00.0210,0.8959537572254336,0,1211
0000.00.0211,1.0429577464788733,0,1420
0000.00.0212,14.659859154929578,0,1420
0000.00.0213,1.1825657894736843,0,1216
0000.00.0214,4.186619718309859,0,1420
0000.00.0215,7.929577464788732,0,1420
0000.00.0216,0.7600989282769992,0,1213
0000.00.0217,3.2373239436619716,0,1420
0000.00.0222,4.486619718309859,0,1420
0000.00.0223,0.4143763213530655,1,1420
0000.00.0227,0.492600422832981,1,1420
0000.00.0228,0.2607470049330514,1,1420
0000.00.0230,0.45,0,1420
0000.00.0231,1.6464788732394366,0,1420
0000.00.0232,1.1732394366197183,0,1420
0000.00.0233,1.2204225352112676,0,1420
0000.00.0234,1.156338028169014,0,1420
0000.00.0235,0.576056338028169,0,1420
0000.00.0238,1.069718309859155,0,1420
0000.00.0239,0.38661971830985914,0,1420
0000.00.0240,0.971830985915493,0,1420
0000.00.0242,0.47112676056338026,0,1420
0000.00.0243,0.5802816901408451,0,1420
0000.00.0244,1.2732394366197184,0,1420
0000.00.0245,1.0161971830985916,0,1420
0000.00.0246,0.6060606060606061,1,1420
0000.00.0247,0.33121916842847077,1,1420
0000.00.0248,0.7464788732394366,0,1420
0000.00.0249,0.35845070422535213,0,1420
0000.00.0250,0.31994362226920364,1,1420
0000.00.0251,1.9246478873239437,0,1420
0000.00.0252,1.4281690140845071,0,1420
0000.00.0253,0.826056338028169,0,1420
0000.00.0254,0.766737138830162,1,1420
0000.00.0255,3.4288732394366197,0,1420
0000.00.0256,0.7780126849894292,1,1420
0000.00.0259,1.069767441860465,1,1420
0000.00.0260,0.6605633802816901,0,1420
0000.00.0261,1.3943661971830985,0,1420
0000.00.0262,5.323943661971831,0,1420
0000.00.0264,1.2018633540372672,0,1288
0000.00.0267,2.1621411947245925,0,1289
0000.00.0270,0.5831265508684863,0,403
0000.00.0271,0.3147887323943662,0,1420
0000.00.0272,41.621830985915494,0,1420
0000.00.0274,0.5532064834390416,1,1420
0000.00.0275,5.179577464788732,0,1420
0000.00.0276,1.0608052588331964,0,1217
0000.00.0277,6.132394366197183,0,1420
0000.00.0281,5.046478873239437,0,1420
0000.00.0282,0.5957746478873239,0,1420
0000.00.1078,0.9154929577464789,0,1420
0000.00.1102,0.7169014084507043,0,1420
0000.00.1137,2.509154929577465,0,1420
0000.00.1206,0.573943661971831,0,1420
0000.00.1211,1.0591549295774647,0,1420
0000.00.1254,4.017605633802817,0,1420
0000.00.1267,0.678646934460888,1,1420
0000.00.1376,4.703521126760563,0,1420
0000.00.1517,1.4415492957746479,0,1420
0000.00.1518,1.1543340380549683,1,1420
0000.00.1521,1.1429577464788732,0,1420
0000.00.1563,0.6145172656800564,1,1420
0000.00.1564,0.923943661971831,0,1420
0000.00.1606,0.6053558844256519,1,1420
0000.00.1626,0.9402173913043478,0,1288
0000.00.1628,0.36152219873150104,1,1420
0000.00.1633,2.0194099378881987,0,1288
0000.00.1808,1.5320648343904157,1,1420
0000.00.1809,1.0317124735729386,1,1420
0000.00.1812,7.645774647887324,0,1420
0000.00.1813,0.8893587033121917,1,1420
0000.00.1880,0.8146582100070472,1,1420
0000.00.1908,2.498836307214895,0,1289
0000.00.1909,0.31619718309859157,0,1420
0000.00.1910,4.45,0,1420
0000.00.1911,0.7633802816901408,0,1420
0000.00.1912,0.6241184767277856,2,1420
0000.00.2075,2.72112676056338,0,1420
0000.00.2093,1.5119718309859156,0,1420
0000.00.2633,4.676760563380282,0,1420
0000.00.2634,0.6710526315789473,1,1217
0000.00.2874,3.4985915492957744,0,1420
0000.00.3136,6.327639751552795,0,1288
0000.00.3137,2.3229813664596275,1,1289
0000.12.0939,1.9845070422535211,0,1420
0000.13.0986,5.5373239436619714,0,1420
0000.13.1007,1.0591549295774647,0,1420
0000.13.1008,3.5514084507042254,0,1420
0000.13.1010,5.765492957746479,0,1420
0000.15.1022,14.541795665634675,0,323
0000.15.2042,1.004225352112676,0,1420
0000.16.0293,3.295774647887324,0,1420
0000.17.1486,154.71267605633804,0,1420
0000.17.1487,9.728169014084507,0,1420
0000.17.1488,2.7010816125860373,0,1017
0000.17.1501,1.4186046511627908,1,1420
0000.21.1882,2.9514084507042253,0,1420
0000.21.1886,13.209154929577466,0,1420
0000.21.1887,1.6777777777777778,0,360
0000.21.1888,1.2027777777777777,0,360
0000.21.1891,2.9779614325068873,0,363
0000.21.1963,4.02887323943662,0,1420
0000.23.0947,3.36056338028169,0,1420
0000.23.0960,4.986619718309859,0,1420
0000.23.0961,2.9295774647887325,0,1420
0000.23.0963,20.637323943661972,0,1420
0000.24.1475,33.388732394366194,0,1420
0000.25.0483,13.829577464788732,0,1420
0000.25.0484,4.630985915492958,0,1420
0000.25.0904,19.373943661971833,0,1420
0000.25.2309,2.4864130434782608,0,1104
0000.25.2331,3.932394366197183,0,1420
0000.25.2336,3.6169014084507043,0,1420
0000.26.0966,21.661971830985916,0,1420
0000.29.0296,1.6429577464788732,0,1420
0000.29.0297,2.652112676056338,0,1420
0000.29.0325,2.1528169014084506,0,1420
0000.31.0360,10.054225352112676,0,1420
0000.31.0368,10.726056338028169,0,1420
0000.31.0388,1.347887323943662,0,1420
0000.31.0393,3.437323943661972,0,1420
0000.31.0394,26.732394366197184,0,1420
0000.31.0398,24.775352112676057,0,1420
0000.31.0406,7.4908450704225356,0,1420
0000.31.0890,3.547183098591549,0,1420
0000.32.0331,3.095774647887324,0,1420
0000.32.0332,9.356338028169015,0,1420
0000.32.1533,20.96901408450704,0,1420
0000.32.1667,2.119718309859155,0,1420
0000.32.1673,30.127464788732393,0,1420
0000.32.1831,1.9528169014084507,0,1420
0000.32.1833,0.7098591549295775,0,1420
0000.33.0728,0.9344608879492601,1,1420
0000.33.1476,4.622535211267605,0,1420
0000.33.1477,2.840845070422535,0,1420
0000.33.1478,31.825352112676057,0,1420
0000.33.1479,6.804225352112676,0,1420
0000.33.1480,2.638732394366197,0,1420
0000.33.1483,0.6373239436619719,0,1420
0000.33.1485,17.378169014084506,0,1420
0000.33.2732,9.753521126760564,0,1420
0000.35.0800,1.212676056338028,0,1420
0000.35.0801,3.4274647887323946,0,1420
0000.35.0808,1.6190140845070422,0,1420
0000.35.0810,8.085915492957746,0,1420
0000.35.0816,27.143661971830987,0,1420
0000.35.0818,0.53239436619718306,0,1420
0000.35.0823,1.020783373301359,0,1251
0000.35.0825,0.8562300319488818,0,1252
0000.35.0826,21.549295774647888,0,1420
0000.35.0831,8.009154929577464,0,1420
0000.35.0833,2.8563380281690143,0,1420
0000.35.0834,4.395070422535211,0,1420
0000.35.0836,2.656338028169014,0,1420
0000.35.0844,21.159859154929578,0,1420
0000.35.0845,4.299295774647887,0,1420
0000.35.0853,6.441549295774648,0,1420
0000.35.0854,1.1619718309859155,0,1420
0000.35.0855,3.5788732394366196,0,1420
0000.35.0856,13.708450704225353,0,1420
0000.35.0857,1.1795774647887325,0,1420
0000.35.0862,15.252112676056338,0,1420
0000.35.0870,1.6725352112676057,0,1420
0000.35.1672,0.8449612403100775,1,1420
0000.35.1675,3.0399361022364215,0,1252
0000.35.1676,8.252816901408451,0,1420
0000.35.1677,0.9432454036770583,0,1251
0000.35.1678,0.9976038338658147,0,1252
0000.35.1679,0.7368,1,1251
0000.35.1964,1.416,1,1251
0000.35.1968,43.74225352112676,0,1420
0000.35.2559,24.61830985915493,0,1420
0000.35.2701,1.1323943661971831,0,1420
0000.35.2839,0.8809859154929578,0,1420
0000.41.0496,2.7253521126760565,0,1420
0000.41.0499,2.5640845070422533,0,1420
0000.41.0513,0.9978858350951374,1,1420
0000.41.0514,1.1346018322762508,1,1420
0000.41.0518,0.9767605633802817,0,1420
0000.41.0529,2.1056338028169015,0,1420
0000.41.0531,1.0211267605633803,0,1420
0000.41.0532,0.5169014084507042,0,1420
0000.41.0539,1.1880281690140846,0,1420
0000.41.0541,0.12966878083157152,1,1420
0000.41.0549,9.387323943661972,0,1420
0000.41.0550,59.579577464788734,0,1420
0000.42.0780,1.9795774647887323,0,1420
0000.42.0786,11.943661971830986,0,1420
0000.42.0789,1.2838028169014084,0,1420
0000.42.0791,2.073239436619718,0,1420
0000.42.1844,3.223396758280479,1,1420
0000.43.1018,11.290140845070422,0,1420
0000.43.1019,1.254225352112676,0,1420
0000.43.1863,1.8901408450704225,0,1420
0000.43.1994,6.423943661971831,0,1420
0000.43.2004,1.291549295774648,0,1420
0000.43.2005,4.290845070422535,0,1420
0000.43.2008,1.1092318534179,1,1420
0000.43.2009,0.27253521126760566,0,1420
0000.43.3736,1.1690140845070423,0,1420
0000.50.0419,0.9077464788732394,0,1420
0000.50.0420,2.030281690140845,0,1420
0000.50.0422,1.6077464788732394,0,1420
0000.50.1515,15.787323943661972,0,1420
0000.51.0448,2.7992957746478875,0,1420
0000.51.0462,2.3380281690140845,0,1420
0000.51.0464,9.409154929577465,0,1420
0000.51.0465,1.393661971830986,0,1420
0000.51.0470,1.3725352112676057,0,1420
0000.51.0472,1.0140845070422535,0,1420
0000.51.0477,0.5236081747709654,1,1420
0000.51.1901,3.3492957746478873,0,1420
0000.51.1916,1.3157152924594786,1,1420
0000.52.0899,2.1204225352112678,0,1420
0000.52.1738,6.633802816901408,0,1420
0000.52.1739,7.214788732394366,0,1420
0000.52.1740,7.984507042253521,0,1420
0000.52.1744,1.15,0,1420
0000.52.1745,3.2457746478873237,0,1420
0000.53.1634,14.335211267605635,0,1420
0455.33.1788,5.666197183098592,0,1420
0520.32.2778,0.4352112676056338,0,1420
0530.32.2644,5.273239436619718,0,1420
0810.24.1851,16.914084507042254,0,1420
4730.35.2799,0.8415492957746479,0,1420
0000.00.0005,1.2329345531315974,0,1421
0000.00.0006,0.8407329105003524,2,1421
0000.00.0014,1.8064743138634765,0,1421
0000.00.0016,0.16690140845070423,1,1421
0000.00.0019,5.128787878787879,0,132
0000.00.0023,2.012667135819845,0,1421
0000.00.0025,2.3180858550316676,0,1421
0000.00.0035,2.135819845179451,0,1421
0000.00.0037,158.27726952850105,0,1421
0000.00.0039,0.43802816901408453,1,1421
0000.00.0041,0.6530612244897959,0,1421
0000.00.0045,1.2725352112676056,1,1421
0000.00.0049,17.627023223082336,0,1421
0000.00.0057,5.750879662209711,0,1421
0000.00.0077,0.7885835095137421,2,1421
0000.00.0078,2.9113300492610836,0,1421
0000.00.0079,0.926056338028169,1,1421
0000.00.0080,1.902112676056338,1,1421
0000.00.0085,0.39057002111189304,0,1421
0000.00.0087,1.3793103448275863,0,1421
0000.00.0093,1.7473610133708657,0,1421
0000.00.0094,5.704433497536946,0,1421
0000.00.0101,0.7394366197183099,1,1421
0000.00.0102,1.0023584905660377,1,425
0000.00.0103,1.343661971830986,1,1421
0000.00.0104,0.6401408450704226,1,1421
0000.00.0107,0.31148696264975334,2,1421
0000.00.0108,0.27515833919774807,0,1421
0000.00.0111,0.7698803659394793,0,1421
0000.00.0115,9.859254046446164,0,1421
0000.00.0118,2.135819845179451,0,1421
0000.00.0119,0.4426460239268121,0,1421
0000.00.0125,1.1133802816901408,1,1421
0000.00.0126,0.2295774647887324,1,1421
0000.00.0127,2.294862772695285,0,1421
0000.00.0130,1.8831808585503167,0,1421
0000.00.0131,1.2287121745249825,0,1421
0000.00.0137,331.064039408867,0,1421
0000.00.0154,54.348346235045746,0,1421
0000.00.0172,77.81562280084448,0,1421
0000.00.0186,703.4912033779029,0,1421
0000.00.0190,2.9338494018296974,0,1421
0000.00.0201,2.3891625615763545,0,1421
0000.00.0218,0.6488388458831809,0,1421
0000.00.0219,1.0450704225352112,1,1421
0000.00.0220,0.5556338028169014,1,1421
0000.00.0221,0.4183098591549296,1,1421
0000.00.0225,0.7487684729064039,0,1421
0000.00.0226,0.6218309859154929,1,1421
0000.00.0241,0.4802816901408451,1,1421
0000.00.0257,0.9598874032371569,0,1421
0000.00.0258,0.40253342716396906,0,1421
0000.00.0273,0.6924700914848698,0,1421
0000.00.0278,1.1956368754398312,0,1421
0000.00.0279,0.7375087966220971,0,1421
0000.00.0280,0.28450704225352114,1,1421
0000.00.0283,0.7121745249824067,0,1421
0000.00.0284,2.3883720930232557,0,1290
0000.00.0285,0.8874032371569317,0,1421
0000.00.0286,0.525686136523575,0,1421
0000.00.0287,0.802677942212826,2,1421
0000.00.0288,1.2118226600985222,0,1421
0000.00.1247,46.4771287825475,0,1421
0000.00.1381,6.185080928923293,0,1421
0000.00.1519,0.6901408450704225,1,1421
0000.00.1520,0.39929577464788735,1,1421
0000.00.1635,0.47676056338028167,1,1421
0000.00.1810,0.4595355383532723,0,1421
0000.00.2101,0.9422382671480144,0,554
0000.00.3432,16.42083040112597,0,1421
0000.00.3519,1.577319587628866,0,582
0000.00.3651,0.4174757281553398,1,207
0000.00.3652,4.819277108433735,0,166
0000.00.3653,1.4046511627906977,1,216
0000.00.3654,0.6086956521739131,0,207
0000.00.3694,0.7105263157894737,2,268
0000.00.3696,1.1348314606741574,1,268
0000.12.0940,0.3875968992248062,2,1421
0000.12.0941,0.4108527131782946,2,1421
0000.13.1006,0.681210415200563,0,1421
0000.15.1021,7.824067558057706,0,1421
0000.15.1023,18.779732582688247,0,1421
0000.15.1027,5.181562280084448,0,1421
0000.15.1881,0.38873239436619716,1,1421
0000.15.3478,0.3941368078175896,1,308
0000.15.3479,0.16013071895424835,2,308
0000.15.3480,0.11726384364820847,1,308
0000.15.3481,0.15960912052117263,1,308
0000.17.1489,1.8801331853496115,0,901
0000.21.1885,2.458831808585503,0,1421
0000.21.1889,0.6138888888888889,1,361
0000.21.1890,3.4065934065934065,0,364
0000.21.1892,1.5817174515235457,0,361
0000.21.1893,1.479224376731302,0,361
0000.23.0946,1.564434845212383,0,1389
0000.23.0951,0.6845070422535211,1,1421
0000.23.0959,0.4197183098591549,1,1421
0000.23.1932,0.6025369978858351,2,1421
0000.24.1468,1.7424349049964813,0,1421
0000.24.1473,0.5073891625615764,0,1421
0000.25.0485,1.297887323943662,1,1421
0000.25.0488,0.9971850809289233,0,1421
0000.25.0490,1.5622800844475722,0,1421
0000.25.0901,3.4532019704433496,0,1421
0000.25.2330,0.757213230119634,0,1421
0000.25.2333,1.0140845070422535,1,1421
0000.26.3330,1.5460942997888811,0,1421
0000.29.0315,2.4595355383532724,0,1421
0000.29.0320,1.7593244194229416,0,1421
0000.29.0321,2.2012667135819846,0,1421
0000.31.0385,10.041520056298381,0,1421
0000.31.0403,2.3954961294862773,0,1421
0000.31.0405,0.8036593947923997,0,1421
0000.31.0409,0.8731218697829716,1,1199
0000.31.0410,1.637271214642263,0,1202
0000.31.0413,6.494018296973962,0,1421
0000.31.1762,1.9288732394366197,1,1421
0000.31.1770,0.6056338028169014,1,1421
0000.31.2619,2.4173117522871217,0,1421
0000.32.0336,1.073943661971831,1,1421
0000.32.1534,1.9894440534834623,0,1421
0000.33.0727,1.3035211267605633,1,1421
0000.33.0729,2.2308233638282897,0,1421
0000.33.1481,2.325974025974026,0,770
0000.33.1620,1.6347642505277973,0,1421
0000.33.2721,1.2015503875968991,0,129
0000.35.0798,25.39197748064743,0,1421
0000.35.0841,18.726952850105558,0,1421
0000.35.0852,5.158339197748065,0,1421
0000.35.0859,11.696692470091484,0,1421
0000.35.0913,0.8409272581934453,2,1253
0000.35.1700,2.1136363636363638,0,616
0000.35.1703,1.4954257565095004,0,1421
0000.35.1707,1.0858550316678395,0,1421
0000.35.1716,1.7382125263898662,0,1421
0000.35.1965,0.9368505195843325,1,1252
0000.35.1966,1.25,0,1252
0000.35.1967,18.577058409570725,0,1421
0000.35.1969,1.1222044728434504,0,1252
0000.35.1972,2.1136363636363638,0,616
0000.35.1973,2.1136363636363638,0,616
0000.35.2699,0.42923076923076925,0,650
0000.35.2867,12.769880365939478,0,1421
0000.35.2936,0.6004228329809725,2,1421
0000.41.0498,12.088547815820544,0,847
0000.41.0501,2.122448979591837,0,1421
0000.41.0505,0.7512332628611699,2,1421
0000.41.0511,1.214637579169599,0,1421
0000.41.0525,0.45422535211267606,1,1421
0000.41.0527,2.2280084447572133,0,1421
0000.41.0534,0.547568710359408,2,1421
0000.41.0540,13.499648135116116,0,1421
0000.41.0546,0.7556338028169014,1,1421
0000.41.0547,8.66643209007741,0,1421
0000.41.0552,0.4169014084507042,1,1421
0000.41.1576,1.3077464788732394,1,1421
0000.41.1577,1.3645320197044335,0,1421
0000.41.3183,0.7030260380014075,0,1421
0000.42.0787,0.7262491203377903,0,1421
0000.42.0788,0.897815362931642,2,1421
0000.43.1020,5.978888106966925,0,1421
0000.43.1987,0.7159971811134602,2,1421
0000.43.1988,1.9859254046446164,0,1421
0000.43.1993,0.6295774647887324,1,1421
0000.43.1995,0.7323943661971831,1,1421
0000.43.1996,1.2316901408450704,1,1421
0000.43.2000,1.5812807881773399,0,1421
0000.43.2001,0.6319493314567206,0,1421
0000.43.2002,0.1295774647887324,1,1421
0000.43.2003,1.037323943661972,1,1421
0000.43.2006,1.2971830985915493,1,1421
0000.43.2007,1.5446868402533427,0,1421
0000.43.2010,0.6753521126760563,1,1421
0000.50.0423,1.2374911909795632,2,1421
0000.51.1902,3.3483462350457422,0,1421
0000.52.0900,1.4320900774102745,0,1421
0000.52.1743,0.7199155524278676,0,1421
0000.52.1751,1.5228712174524983,0,1421
0000.53.1640,0.48416608022519353,0,1421
0080.15.1960,1.2770448548812665,0,379
0080.15.2663,1.3060686015831136,0,379
0220.32.2039,1.3784355179704018,2,1421
0240.32.2939,1.434201266713582,0,1421
0350.33.1580,7.862068965517241,0,1421
0440.23.3295,0.91619718309859155,1,1421
0455.33.1785,5.532723434201267,0,1421
0455.33.1786,10.7009148486981,0,1421
0455.33.1789,5.66643209007741,0,1421
0455.33.1790,9.109078114004223,0,1421
0455.33.1802,10.553835327234342,0,1421
0530.32.2646,1.3216045038705138,0,1421
0790.51.3196,1.4299788881069668,0,1421
1750.31.3155,0.9106628242074928,0,347
2300.43.3400,3.286418015482055,0,1421
3670.31.3597,3.792399718508093,0,1421
4780.35.2580,2.322308233638283,0,1421
4870.35.2955,3.1343669250645996,0,387
5030.35.1959,2.565095003518649,0,1421
5030.35.1961,1.3076923076923077,0,819
